   -0.1372837       0.007577175    -0.08684229       0.007035255     -0.1431024        0.00733619   -0.005042988       0.006479468     -0.1651635       0.007054328    -0.03208573       0.006571828      -0.161481        0.00678404    -0.00432362       0.006444383     -0.1329417        0.00657418    -0.05465626       0.006432325  
   -0.1040176       0.007046698     -0.0583061       0.006813837     -0.1155597       0.007158821     0.02250964       0.006341383     -0.1385696       0.006944971    -0.00509204       0.006469636     -0.1355854       0.006734314     0.02190182       0.006400435     -0.1074872       0.006566169    -0.02894702       0.006429831  
  -0.07214553       0.006661156    -0.02869095       0.006531093    -0.08822058       0.007002817     0.05038196        0.00619891     -0.1122553       0.006862567     0.02149926       0.006405836     -0.1095491       0.006680248     0.04840856       0.006355055    -0.08141191       0.006509258   -0.003323133       0.006444378  
   -0.0443974       0.006549237     0.03255861       0.005887506   -0.003732617       0.006433805     0.07783703       0.006088234    -0.08602781       0.006791828     0.04840063       0.006317872    -0.08324382       0.006615675     0.07445273        0.00636484    -0.05545254       0.006465943     0.02220757       0.006470827  
  -0.01829498       0.006512588     0.06188011       0.005662409     0.05292786       0.006081083      0.1058203       0.005950202    -0.05944265       0.006703454     0.07583769       0.006208095    -0.05729711       0.006571393      0.1001661       0.006397022    -0.02933883       0.006429626     0.04760288       0.006517196  
  0.007169611       0.006509235     0.08946493       0.005546385     0.08203102       0.005867164      0.1344213       0.005784436    -0.03234202       0.006588923      0.1025591       0.006147176    -0.03120779       0.006523097      0.1524701       0.006463015   -0.003635639       0.006422575     0.07306318       0.006589371  
   0.03237107        0.00652517      0.1155119       0.005518168      0.1118322       0.005622474       0.163472       0.005594903    -0.00549214       0.006492033      0.1299791       0.006062706   -0.004897704       0.006466732      0.1781751       0.006599773     0.04773688       0.006453791     0.09923202       0.006606219  
   0.05758593       0.006549594      0.1409699       0.005524599      0.1410082       0.005422547      0.1921853       0.005422477     0.02178367       0.006379358      0.1565398       0.006042989     0.02183633       0.006388125      0.2036856       0.006710172       0.073965       0.006457651      0.1245618       0.006680779  
   0.08284633       0.006563956      0.1660567       0.005556853      0.1687558       0.005306327      0.2194876       0.005344952     0.04917942       0.006268078       0.183472       0.006025255     0.04844859       0.006328231      0.2296635       0.006738778     0.09954879       0.006516562      0.1496554       0.006810839  
    0.1081314       0.006589109      0.1910368       0.005595029      0.1945582        0.00530175       0.245954       0.005350867     0.07647899       0.006166861      0.2085358       0.006212292     0.07480621       0.006290077      0.2560167       0.006754844      0.1251397       0.006567911      0.1758647       0.006859436  
    0.1330992        0.00661138      0.2161751       0.005624633        0.21998       0.005318107      0.2704426       0.005514951      0.1038947       0.006060875      0.2344112       0.006344186      0.1279752        0.00624282      0.2821868       0.006770556      0.1510442       0.006652161      0.2019822       0.006875475  
    0.1582088       0.006662371      0.2409929       0.005671586      0.2452494       0.005346945      0.2943918       0.005714477      0.1310126       0.005978541      0.2890555       0.006319579      0.1547432       0.006221305      0.3093766        0.00674584      0.1763927       0.006782088      0.2543797       0.006881591  
    0.1830631       0.006698904      0.2660201        0.00570797       0.270069       0.005415455      0.3181811       0.005931532       0.159177       0.005841581       0.315596       0.006338843      0.1802107       0.006354747      0.3362917       0.006747301      0.2029328       0.006795969      0.2801102       0.006918763  
    0.2081129       0.006750389      0.2905768       0.005783243      0.2944233       0.005529737      0.3417617       0.006163425      0.1870593       0.005734435       0.341597       0.006395221      0.2051665       0.006545424       0.363551       0.006706503      0.2547501       0.006845579      0.3062823       0.006941152  
     0.232781       0.006805603      0.3152722       0.005856663      0.3187303       0.005659719      0.3653755       0.006382713      0.2404184       0.005843623       0.366222       0.006523048      0.2313264       0.006603336      0.3891248        0.00675905      0.2811137       0.006848169      0.3325605       0.006966447  
    0.2576077       0.006880866      0.3397751       0.005940469      0.3425916        0.00582607      0.3891463       0.006583202      0.2664255       0.005945379      0.3908385       0.006637074      0.2575904       0.006628371      0.4161866       0.006704711      0.3072604       0.006885346      0.3595713       0.006914602  
    0.2824335       0.006932913      0.3643244       0.006020774      0.3659763       0.006073595      0.4125626       0.006801258      0.2928801       0.006010879      0.4155907       0.006722562      0.2848516       0.006593364      0.4420634       0.006714952      0.3341963       0.006864584      0.3864508       0.006865764  
    0.3069875       0.006981096      0.3885743       0.006129217      0.3886284       0.006379832      0.4364983       0.006958198      0.3174283       0.006162515      0.4398656       0.006855417      0.3125647         0.0065519      0.4669984       0.006775196      0.3611139       0.006847475      0.4396289        0.00681533  
    0.3315814       0.007045286      0.4121793       0.006304998      0.4113793       0.006699037      0.4601207       0.007125127      0.3418379       0.006301832      0.4641511       0.006958298      0.3390018        0.00657689      0.4914594       0.006857894      0.3881154       0.006795414      0.4678252       0.006706737  
    0.3563055       0.007121304      0.4351337       0.006556062      0.4343755       0.006968292       0.483776       0.007290496      0.3659176       0.006476116      0.4885913       0.007041421      0.3651836       0.006612186      0.5159835       0.006935673      0.4141929       0.006792803      0.5178121       0.006815803  
    0.3805654        0.00716224       0.456797       0.006962115      0.4575175       0.007200713      0.5075647       0.007449051       0.390172       0.006626678      0.5126859        0.00714882      0.3910596       0.006642411      0.5402802       0.007033111      0.4420116       0.006705984      0.5424905       0.006869137  
    0.4046834       0.007223408      0.4782842       0.007388498      0.4808502       0.007401091      0.5314592       0.007583786      0.4143763       0.006755611      0.5369209        0.00724666       0.416165       0.006723384      0.5644947       0.007127638      0.4677433       0.006723065      0.5669273       0.006956487  
    0.4287903       0.007295739      0.5007838       0.007684717      0.5044662       0.007570317      0.5554844       0.007693123       0.438415       0.006904123       0.561016       0.007350515      0.4412123       0.006774524      0.5886167       0.007220937      0.4925239       0.006787597      0.5911555       0.007040374  
    0.4529989       0.007384395      0.5235211       0.007943804      0.5279182       0.007760476      0.5792423       0.007825069      0.4622563       0.007050188      0.5849662       0.007464836      0.4658337       0.006849783      0.6126352       0.007320595      0.5168914       0.006879264      0.6155499       0.007108792  
    0.5007693       0.007603673      0.5463303       0.008187177       0.551328       0.007942011      0.6030073       0.007948807       0.486409       0.007175086      0.6088015       0.007584476      0.4901668       0.006941846       0.636749       0.007414631       0.541452       0.006954722      0.6399512       0.007167037  
    0.5237174       0.007775886      0.5693053       0.008405508      0.5748494       0.008100552      0.6266932       0.008076248      0.5105947       0.007271085      0.6326552       0.007693478      0.5146415       0.007025379      0.6611198       0.007474739       0.565876        0.00702422      0.6639245       0.007273766  
    0.5453938       0.008090694      0.5920786       0.008643828       0.598556       0.008229637      0.6504052       0.008211495      0.5345211       0.007390771        0.65657       0.007799577      0.5388175       0.007122111      0.6852655       0.007553102      0.5900683       0.007121629      0.6880168       0.007356634  
    0.5653706       0.008609595      0.6151687       0.008839224      0.6220264       0.008380458      0.6741201       0.008338051      0.5583868       0.007510677      0.6805286       0.007904166      0.5868854       0.007339813      0.7091024       0.007662112      0.6142224       0.007211579      0.7119248       0.007461385  
    0.5855147       0.009125897      0.6382565        0.00902912      0.6454864        0.00852502      0.7214091        0.00858389      0.5823874       0.007619321      0.7047427       0.007970181      0.6109815       0.007439813      0.7329659       0.007760861      0.6384747       0.007281437      0.7361077       0.007533165  
    0.6064116       0.009491497      0.6614859       0.009197406      0.6691298       0.008659288      0.7449517       0.008704402      0.6064395       0.007727807       0.728768        0.00805285      0.6350495       0.007534893      0.7567023       0.007869695      0.6626366       0.007355672      0.7601776       0.007612228  
